Subplot	Taxon	Cover	Comments	Insert user	Insert time	Update user	Update time
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 4	Calluna vulgaris (Beitilyng)	2		nattsa.maja	19-11-2025 09:55		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 4	Tofieldia pusilla (Sýkigras)	+		nattsa.maja	19-11-2025 09:55		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 4	Salix herbacea (Grasvíðir)	•		nattsa.maja	19-11-2025 09:56		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 4	Potentilla crantzii (Gullmura)	•		nattsa.maja	19-11-2025 09:56		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 4	Plantago maritima (Kattartunga)	•		nattsa.maja	19-11-2025 09:56		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Agrostis vinealis (Týtulíngresi)	•		nattsa.maja	19-11-2025 09:59		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Bistorta vivipara (Kornsúra)	•		nattsa.maja	19-11-2025 09:59		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Equisetum arvense	•		nattsa.maja	19-11-2025 10:00		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Equisetum variegatum (Beitieski)	•		nattsa.maja	19-11-2025 10:00		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Galium normanii (Hvítmaðra)	•		nattsa.maja	19-11-2025 10:00		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Armeria maritima (Geldingahnappur)	+		nattsa.maja	19-11-2025 10:00		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Juncus trifidus (Móasef)	+		nattsa.maja	19-11-2025 10:00		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Thymus praecox (Blóðberg)	+		nattsa.maja	19-11-2025 10:01		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Salix herbacea (Grasvíðir)	1		nattsa.maja	19-11-2025 10:01		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Minuartia rubella (Melanóra)	•		nattsa.maja	19-11-2025 10:01		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Plantago maritima (Kattartunga)	•		nattsa.maja	19-11-2025 10:01		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Poa glauca (Blásveifgras)	•		nattsa.maja	19-11-2025 10:02		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Silene acaulis (Lambagras)	•		nattsa.maja	19-11-2025 10:02		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Thalictrum alpinum (Brjóstagras)	•		nattsa.maja	19-11-2025 10:02		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 5	Agrostis stolonifera (Skriðlíngresi)	•		nattsa.maja	19-11-2025 10:02		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Bistorta vivipara (Kornsúra)	•		nattsa.maja	19-11-2025 10:38		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Equisetum variegatum (Beitieski)	•		nattsa.maja	19-11-2025 10:39		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Dryas octopetala (Holtasóley)	2		nattsa.maja	19-11-2025 10:39		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Juncus trifidus (Móasef)	+		nattsa.maja	19-11-2025 10:39		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Kobresia myosuroides (Þursaskegg)	1		nattsa.maja	19-11-2025 10:39		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Silene acaulis (Lambagras)	+		nattsa.maja	19-11-2025 10:40		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Thymus praecox (Blóðberg)	+		nattsa.maja	19-11-2025 10:40		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Luzula spicata (Axhæra)	•		nattsa.maja	19-11-2025 10:40		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Poa glauca (Blásveifgras)	•		nattsa.maja	19-11-2025 10:40		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Calluna vulgaris (Beitilyng)	•		nattsa.maja	19-11-2025 10:40		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Agrostis stolonifera (Skriðlíngresi)	•		nattsa.maja	19-11-2025 10:40		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 6	Avenella flexuosa (Bugðupuntur)	•		nattsa.maja	19-11-2025 10:41		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Alchemilla alpina (Ljónslappi)	•		nattsa.maja	19-11-2025 11:16		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Angelica sylvestris (Geithvönn)	•		nattsa.maja	19-11-2025 11:16		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Betula nana (Fjalldrapi)	•		nattsa.maja	19-11-2025 11:16		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Betula pubescens (Birki)	•		nattsa.maja	19-11-2025 11:17		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Hieracium (Undafíflar)	•		nattsa.maja	19-11-2025 11:17		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Pinguicula vulgaris (Lyfjagras)	•		nattsa.maja	19-11-2025 11:17		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Salix lanata (Loðvíðir)	•		nattsa.maja	19-11-2025 11:18		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Botrychium lunaria (Tungljurt)	•		nattsa.maja	19-11-2025 11:18		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Salix arctica (Fjallavíðir)	•		nattsa.maja	19-11-2025 11:18		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Juniperus communis (Einir)	•		nattsa.maja	19-11-2025 11:18		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Loiseleuria procumbens (Sauðamergur)	•		nattsa.maja	19-11-2025 11:19		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Coeloglossum viride (Barnarót)	•		nattsa.maja	19-11-2025 11:19		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Sagina procumbens (Skammkrækill)	•		nattsa.maja	19-11-2025 11:20		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Rhodiola rosea (Burnirót)	•		nattsa.maja	19-11-2025 11:24		
13098 - Vöktun náttúruverndarsvæða - SK-32-04 - 13-08-2025 - 7	Sedum acre (Helluhnoðri)	•		nattsa.maja	19-11-2025 11:25		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 4	Oxyria digyna (Ólafssúra)	+		nattsa.maja	19-11-2025 11:46	nattsa.maja	19-11-2025 11:48
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Racomitrium ericoides (Melagambri)	•		nattsa.maja	19-11-2025 11:49		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Stereocaulon (Breyskja)	•		nattsa.maja	19-11-2025 11:49		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Alchemilla alpina (Ljónslappi)	•		nattsa.maja	19-11-2025 11:50		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Avenella flexuosa (Bugðupuntur)	•		nattsa.maja	19-11-2025 11:50		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Cystopteris fragilis (Tófugras)	•		nattsa.maja	19-11-2025 11:50		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Draba incana (Grávorblóm)	•		nattsa.maja	19-11-2025 11:50		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Festuca richardsonii	•		nattsa.maja	19-11-2025 11:50		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Galium normanii (Hvítmaðra)	•		nattsa.maja	19-11-2025 11:50		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Galium verum (Gulmaðra)	•		nattsa.maja	19-11-2025 11:50		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Hieracium (Undafíflar)	•		nattsa.maja	19-11-2025 11:51		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Poa glauca (Blásveifgras)	•		nattsa.maja	19-11-2025 11:51		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Ranunculus acris	•		nattsa.maja	19-11-2025 11:51		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Rumex acetosa	•		nattsa.maja	19-11-2025 11:51		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Sedum annuum (Skriðuhnoðri)	•		nattsa.maja	19-11-2025 11:51		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Potentilla crantzii (Gullmura)	•		nattsa.maja	19-11-2025 11:52		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Epilobium collinum (Klappadúnurt)	•		nattsa.maja	19-11-2025 11:54		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Cerastium fontanum (Vegarfi)	•		nattsa.maja	19-11-2025 11:54		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Saxifraga cespitosa (Þúfusteinbrjótur)	•		nattsa.maja	19-11-2025 11:54		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Poa flexuosa (Lotsveifgras)	•		nattsa.maja	19-11-2025 11:55		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Agrostis stolonifera (Skriðlíngresi)	•		nattsa.maja	19-11-2025 11:55		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Poa alpina (Fjallasveifgras)	•		nattsa.maja	19-11-2025 11:55		
13098 - Vöktun náttúruverndarsvæða - SK-58-01 - 13-08-2025 - 7	Trisetum triflorum (Móalógresi)	•	Trisetum Molle?	nattsa.maja	19-11-2025 11:56		
13098 - Vöktun náttúruverndarsvæða - SK-31-03 - 19-08-2025 - 7	Spergula arvensis (Skurfa)	•		nattsa.maja	20-11-2025 11:03		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Bistorta vivipara (Kornsúra)	•		na.linda	26-11-2025 14:00		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Calamagrostis neglecta (Hálmgresi)	•		na.linda	26-11-2025 14:00		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Carex nigra (Mýrastör)	2		na.linda	26-11-2025 14:00		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Empetrum nigrum (Krækilyng)	1		na.linda	26-11-2025 14:01		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Equisetum arvense	•		na.linda	26-11-2025 14:01		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Equisetum variegatum (Beitieski)	•		na.linda	26-11-2025 14:01		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Festuca richardsonii	•		na.linda	26-11-2025 14:01		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Salix arctica (Fjallavíðir)	2		na.linda	26-11-2025 14:02		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Salix herbacea (Grasvíðir)	2		na.linda	26-11-2025 14:02		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Saxifraga hirculus (Gullbrá)	+		na.linda	26-11-2025 14:03		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 1	Vaccinium uliginosum	2		na.linda	26-11-2025 14:03		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 2	Calamagrostis neglecta (Hálmgresi)	•		na.linda	26-11-2025 14:19		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 2	Carex nigra (Mýrastör)	3		na.linda	26-11-2025 14:19	na.linda	26-11-2025 14:24
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 2	Empetrum nigrum (Krækilyng)	•		na.linda	26-11-2025 14:19	na.linda	26-11-2025 14:24
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 2	Equisetum arvense	•		na.linda	26-11-2025 14:20		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 2	Equisetum variegatum (Beitieski)	•		na.linda	26-11-2025 14:20		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 2	Festuca richardsonii	•		na.linda	26-11-2025 14:20		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 2	Salix arctica (Fjallavíðir)	2		na.linda	26-11-2025 14:20		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 2	Vaccinium uliginosum	3		na.linda	26-11-2025 14:21	na.linda	26-11-2025 14:22
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 3	Carex nigra (Mýrastör)	3		na.linda	28-11-2025 14:33		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 3	Empetrum nigrum (Krækilyng)	1		na.linda	28-11-2025 14:34		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 3	Equisetum arvense	•		na.linda	28-11-2025 14:34		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 3	Equisetum variegatum (Beitieski)	•		na.linda	28-11-2025 14:34		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 3	Pinguicula vulgaris (Lyfjagras)	•		na.linda	28-11-2025 14:34		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 3	Salix arctica (Fjallavíðir)	1		na.linda	28-11-2025 14:35		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 3	Vaccinium uliginosum	3		na.linda	28-11-2025 14:35		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 4	Bistorta vivipara (Kornsúra)	•		na.linda	28-11-2025 14:38		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 4	Carex nigra (Mýrastör)	4		na.linda	28-11-2025 14:38		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 4	Empetrum nigrum (Krækilyng)	1		na.linda	28-11-2025 14:38		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 4	Equisetum arvense	•		na.linda	28-11-2025 14:39		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 4	Equisetum variegatum (Beitieski)	•		na.linda	28-11-2025 14:39		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 4	Festuca richardsonii	•		na.linda	28-11-2025 14:39		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 4	Salix arctica (Fjallavíðir)	+		na.linda	28-11-2025 14:39		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 4	Salix herbacea (Grasvíðir)	+		na.linda	28-11-2025 14:39		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 4	Vaccinium uliginosum	3		na.linda	28-11-2025 14:40		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Bistorta vivipara (Kornsúra)	•		na.linda	28-11-2025 14:43		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Carex nigra (Mýrastör)	4		na.linda	28-11-2025 14:43		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Empetrum nigrum (Krækilyng)	+		na.linda	28-11-2025 14:44		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Equisetum arvense	•		na.linda	28-11-2025 14:44		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Equisetum variegatum (Beitieski)	•		na.linda	28-11-2025 14:44		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Festuca richardsonii	•		na.linda	28-11-2025 14:44		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Parnassia palustris (Mýrasóley)	•		na.linda	28-11-2025 14:45		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Salix arctica (Fjallavíðir)	2		na.linda	28-11-2025 14:45		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Saxifraga hirculus (Gullbrá)	+		na.linda	28-11-2025 14:45		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Tofieldia pusilla (Sýkigras)	•		na.linda	28-11-2025 14:45		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 5	Vaccinium uliginosum	2		na.linda	28-11-2025 14:45		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Bistorta vivipara (Kornsúra)	•		na.linda	28-11-2025 14:54		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Carex nigra (Mýrastör)	4		na.linda	28-11-2025 14:54		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Empetrum nigrum (Krækilyng)	2		na.linda	28-11-2025 14:54	na.linda	28-11-2025 14:55
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Equisetum arvense	•		na.linda	28-11-2025 14:55		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Equisetum variegatum (Beitieski)	•		na.linda	28-11-2025 14:55		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Festuca richardsonii	+		na.linda	28-11-2025 14:55		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Pinguicula vulgaris (Lyfjagras)	+		na.linda	28-11-2025 14:56		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Salix arctica (Fjallavíðir)	1		na.linda	28-11-2025 14:56		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Salix herbacea (Grasvíðir)	+		na.linda	28-11-2025 14:56		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Tofieldia pusilla (Sýkigras)	•		na.linda	28-11-2025 14:56		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 6	Vaccinium uliginosum	3		na.linda	28-11-2025 14:57		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 0	Bartsia alpina (Smjörgras)	•		na.margret	01-12-2025 08:58		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 0	Salix lanata (Loðvíðir)	•		na.margret	01-12-2025 08:58		
13098 - Vöktun náttúruverndarsvæða - FG2-1 - 17-07-2025 - 0	Silene acaulis (Lambagras)	•		na.margret	01-12-2025 08:58		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Bartsia alpina (Smjörgras)	1		na.margret	01-12-2025 09:25		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Betula nana (Fjalldrapi)	4		na.margret	01-12-2025 09:25		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Dryas octopetala (Holtasóley)	•		na.margret	01-12-2025 09:26		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Empetrum nigrum (Krækilyng)	2		na.margret	01-12-2025 09:26		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Equisetum variegatum (Beitieski)	•		na.margret	01-12-2025 09:27		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Festuca richardsonii	•		na.margret	01-12-2025 09:28		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Festuca vivipara (Blávingull)	•		na.margret	01-12-2025 09:28		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Salix arctica (Fjallavíðir)	1		na.margret	01-12-2025 09:28		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Salix lanata (Loðvíðir)	1		na.margret	01-12-2025 09:28		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Thalictrum alpinum (Brjóstagras)	•		na.margret	01-12-2025 09:29		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Vaccinium uliginosum	1		na.margret	01-12-2025 09:29		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 1	Juncus trifidus (Móasef)	•		na.margret	01-12-2025 09:30		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Cetraria sp.	+		na.margret	01-12-2025 09:33		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Avenella flexuosa (Bugðupuntur)	•		na.margret	01-12-2025 09:34		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Bartsia alpina (Smjörgras)	•		na.margret	01-12-2025 09:34		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Betula nana (Fjalldrapi)	2		na.margret	01-12-2025 09:34		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Bistorta vivipara (Kornsúra)	•		na.margret	01-12-2025 09:35		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Empetrum nigrum (Krækilyng)	4		na.margret	01-12-2025 09:35		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Equisetum arvense	•		na.margret	01-12-2025 09:35		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Equisetum variegatum (Beitieski)	•		na.margret	01-12-2025 09:36		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Festuca richardsonii	+		na.margret	01-12-2025 09:36		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Kobresia myosuroides (Þursaskegg)	1		na.margret	01-12-2025 09:37		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Salix arctica (Fjallavíðir)	+		na.margret	01-12-2025 09:37		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Salix lanata (Loðvíðir)	2		na.margret	01-12-2025 09:37		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Selaginella selaginoides (Mosajafni)	•		na.margret	01-12-2025 09:38		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Thalictrum alpinum (Brjóstagras)	•		na.margret	01-12-2025 09:38		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Vaccinium uliginosum	2		na.margret	01-12-2025 09:38		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Cetraria sp.	+		na.margret	01-12-2025 09:50		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 2	Stereocaulon sp.	•		na.margret	01-12-2025 09:33	na.margret	02-12-2025 11:15
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Stereocaulon sp.	1		na.margret	01-12-2025 09:49	na.margret	02-12-2025 11:17
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Cryptogamic crust	+		na.margret	01-12-2025 09:50		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Armeria maritima (Geldingahnappur)	•		na.margret	01-12-2025 09:51		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Bistorta vivipara (Kornsúra)	•		na.margret	01-12-2025 09:51		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Dryas octopetala (Holtasóley)	2		na.margret	01-12-2025 09:51		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Empetrum nigrum (Krækilyng)	2		na.margret	01-12-2025 09:52		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Equisetum arvense	•		na.margret	01-12-2025 09:52		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Festuca richardsonii	•		na.margret	01-12-2025 09:52		
13098 - Vöktun náttúruverndarsvæða - FG2-5 - 16-07-2025 - 3	Kobresia myosuroides (Þursaskegg)	+		na.margret	01-12-2025 09:52		
