id,plot_id,analyser_id,position_length,position_width,subplot_number,soil_type_id,stone_class,permafrost,nitrogen,total_cover,vegetation_height_1,vegetation_height_2,vegetation_height_3,vegetation_height_4,biomass,carbon,ph,soil_depth,soil_temperature_1,soil_temperature_2,topography_id,images,comments,insert_user,insert_time,update_user,update_time,moisture_id,soil_temperature_3,soil_compaction_1,soil_compaction_2,soil_compaction_3,vegetation_stress_condition
539,157,7,NA,NA,8,2,NA,FALSE,NA,100,39,45,51,43,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,1,NA,NA,NA,NA,NA
17791,2121,24,NA,NA,0,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-12T16:27:16Z,NA,NA,NA,NA,NA,NA,NA,NA
11228,1405,7,NA,NA,2,2,NA,FALSE,NA,100,25,NA,NA,NA,NA,NA,NA,100,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:40Z,NA,NA,2,NA,NA,NA,NA,NA
11229,1405,7,NA,NA,3,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:40Z,NA,NA,2,NA,NA,NA,NA,NA
11230,1405,7,NA,NA,4,2,NA,FALSE,NA,100,25,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:40Z,NA,NA,2,NA,NA,NA,NA,NA
11231,1405,7,NA,NA,5,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:40Z,NA,NA,2,NA,NA,NA,NA,NA
11232,1405,7,NA,NA,6,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:40Z,NA,NA,2,NA,NA,NA,NA,NA
11233,1405,7,NA,NA,7,2,NA,FALSE,NA,100,25,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:40Z,NA,NA,2,NA,NA,NA,NA,NA
17792,2122,24,NA,NA,0,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-12T16:32:16Z,NA,NA,NA,NA,NA,NA,NA,NA
11234,1405,7,NA,NA,8,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:40Z,NA,NA,2,NA,NA,NA,NA,NA
17793,2123,24,NA,NA,0,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-12T16:36:16Z,NA,NA,NA,NA,NA,NA,NA,NA
11236,1406,7,NA,NA,1,12,NA,FALSE,NA,98,5,NA,NA,NA,NA,NA,NA,78,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11237,1406,7,NA,NA,2,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11238,1406,7,NA,NA,3,12,NA,FALSE,NA,99,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11239,1406,7,NA,NA,4,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11240,1406,7,NA,NA,5,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11241,1406,7,NA,NA,6,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,93,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11242,1406,7,NA,NA,7,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11243,1406,7,NA,NA,8,12,NA,FALSE,NA,90,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
17794,2124,24,NA,NA,0,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-12T16:44:06Z,NA,NA,NA,NA,NA,NA,NA,NA
11245,1407,7,NA,NA,1,12,NA,FALSE,NA,98,5,NA,NA,NA,NA,NA,NA,83,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11246,1407,7,NA,NA,2,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11247,1407,7,NA,NA,3,12,NA,FALSE,NA,99,5,NA,NA,NA,NA,NA,NA,53,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11248,1407,7,NA,NA,4,12,NA,FALSE,NA,99,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11249,1407,7,NA,NA,5,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
17795,2125,24,NA,NA,0,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-12T17:01:16Z,NA,NA,NA,NA,NA,NA,NA,NA
17796,2126,24,NA,NA,0,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-12T17:32:46Z,NA,NA,NA,NA,NA,NA,NA,NA
17797,2127,24,NA,NA,0,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-12T17:37:16Z,NA,NA,NA,NA,NA,NA,NA,NA
17786,2118,24,NA,NA,0,NA,NA,FALSE,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-12T15:58:56Z,elly,2016-08-14T23:25:36Z,NA,NA,NA,NA,NA,NA
11250,1407,7,NA,NA,6,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,80,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
548,158,7,NA,NA,8,2,NA,FALSE,NA,100,37,26,23,15,NA,NA,NA,70,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
550,159,7,NA,NA,1,16,NA,FALSE,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,10,Yfirlit: 0461  Smáreitur: 0462  Jarðvegssýni:    Auka: 465,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
551,159,7,NA,NA,2,16,NA,FALSE,NA,55,3,1,0,2,NA,NA,NA,2,NA,NA,10,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 0470,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
552,159,7,NA,NA,3,16,NA,FALSE,NA,30,2,2,0,0,NA,NA,NA,0,NA,NA,9,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 0473,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
553,159,7,NA,NA,4,16,NA,FALSE,NA,92,2,2,2,0,NA,NA,NA,5,NA,NA,9,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 0474,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
4779,628,9,NA,NA,8,2,NA,FALSE,NA,100,60,46,49,35,NA,NA,NA,2,NA,NA,10,NA,NA,kjartan,2014-05-28T14:40:36Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
554,159,7,NA,NA,5,16,NA,FALSE,NA,40,2,0,2,0,NA,NA,NA,1,NA,NA,10,Yfirlit: 0464  Smáreitur: 0463  Jarðvegssýni:    Auka: 0476,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
555,159,7,NA,NA,6,16,NA,FALSE,NA,60,3,2,0,2,NA,NA,NA,2,NA,NA,10,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 0471,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
556,159,7,NA,NA,7,16,NA,FALSE,NA,25,0,0,0,0,NA,NA,NA,0,NA,NA,10,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 0468,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
557,159,7,NA,NA,8,16,NA,FALSE,NA,2,0,0,0,0,NA,NA,NA,0,NA,NA,8,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 0469,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
11251,1407,7,NA,NA,7,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
560,160,7,NA,NA,2,16,NA,FALSE,NA,100,22,3,3,3,NA,NA,NA,10,NA,NA,7,NA,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
11252,1407,7,NA,NA,8,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
562,160,7,NA,NA,4,16,NA,FALSE,NA,100,7,8,6,8,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
563,160,7,NA,NA,5,16,NA,FALSE,NA,99,11,3,3,13,NA,NA,NA,5,NA,NA,10,Yfirlit: 0484  Smáreitur: 0482  Jarðvegssýni: 0483  Auka: ,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
564,160,7,NA,NA,6,16,NA,FALSE,NA,100,7,9,10,2,NA,NA,NA,10,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
17798,2128,24,NA,NA,0,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-12T22:21:19Z,elly,2016-08-12T23:07:14Z,NA,NA,NA,NA,NA,NA
566,160,7,NA,NA,8,16,NA,FALSE,NA,100,9,4,3,3,NA,NA,NA,5,NA,NA,8,NA,NA,kjartan,2014-05-22T15:32:31Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
11254,1408,7,NA,NA,1,2,NA,FALSE,NA,100,25,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,2,NA,NA,NA,NA,NA
11255,1408,7,NA,NA,2,2,NA,FALSE,NA,100,25,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,2,NA,NA,NA,NA,NA
11256,1408,7,NA,NA,3,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,1,NA,NA,NA,NA,NA
11257,1408,7,NA,NA,4,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,3,NA,NA,NA,NA,NA
11258,1408,7,NA,NA,5,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,3,NA,NA,NA,NA,NA
11259,1408,7,NA,NA,6,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,50,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,3,NA,NA,NA,NA,NA
11260,1408,7,NA,NA,7,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,3,NA,NA,NA,NA,NA
11261,1408,7,NA,NA,8,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,3,NA,NA,NA,NA,NA
142,55,24,NA,NA,2,2,NA,FALSE,NA,90,30,35,40,39,NA,NA,NA,115,15,14.8,10,yfirlit();Smáreitur(13),NA,kjartan,2014-02-21T02:56:52Z,kjartan,2014-06-11T14:47:18Z,1,NA,NA,NA,NA,NA
577,162,7,NA,NA,1,2,NA,FALSE,NA,100,42,41,42,38,NA,NA,NA,100,NA,NA,10,Yfirlit: 0492  Smáreitur: 0493  Jarðvegssýni: 0494  Auka: ,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
578,162,7,NA,NA,2,2,NA,FALSE,NA,100,50,60,49,20,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
579,162,7,NA,NA,3,2,NA,FALSE,NA,100,52,60,25,41,NA,NA,NA,90,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
580,162,7,NA,NA,4,2,NA,FALSE,NA,100,41,34,43,33,NA,NA,NA,80,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
581,162,7,NA,NA,5,2,NA,FALSE,NA,100,25,50,43,43,NA,NA,NA,115,NA,NA,10,Yfirlit: 0497  Smáreitur: 0495  Jarðvegssýni: 0496  Auka: ,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
582,162,7,NA,NA,6,2,NA,FALSE,NA,100,22,14,35,47,NA,NA,NA,95,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
583,162,7,NA,NA,7,2,NA,FALSE,NA,100,35,30,21,38,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
584,162,7,NA,NA,8,2,NA,FALSE,NA,100,30,65,33,40,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
11263,1409,7,NA,NA,1,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,2,NA,NA,NA,NA,NA
11264,1409,7,NA,NA,2,2,NA,FALSE,NA,96,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,2,NA,NA,NA,NA,NA
11265,1409,7,NA,NA,3,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,1,NA,NA,NA,NA,NA
11266,1409,7,NA,NA,4,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,2,NA,NA,NA,NA,NA
11267,1409,7,NA,NA,5,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,1,NA,NA,NA,NA,NA
11268,1409,7,NA,NA,6,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,1,NA,NA,NA,NA,NA
11269,1409,7,NA,NA,7,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,2,NA,NA,NA,NA,NA
595,164,7,NA,NA,1,2,NA,FALSE,NA,100,29,28,29,39,NA,NA,NA,115,NA,NA,10,Yfirlit: 0555  Smáreitur: 0553  Jarðvegssýni: 0554  Auka: ,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
596,164,7,NA,NA,2,2,NA,FALSE,NA,100,48,35,48,65,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
597,164,7,NA,NA,3,2,NA,FALSE,NA,100,52,55,52,42,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
598,164,7,NA,NA,4,2,NA,FALSE,NA,100,49,40,64,60,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
11270,1409,7,NA,NA,8,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,2,NA,NA,NA,NA,NA
11272,1410,7,NA,NA,1,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11273,1410,7,NA,NA,2,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11274,1410,7,NA,NA,3,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11275,1410,7,NA,NA,4,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11276,1410,7,NA,NA,5,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11277,1410,7,NA,NA,6,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11278,1410,7,NA,NA,7,12,NA,FALSE,NA,99,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11279,1410,7,NA,NA,8,12,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,4,NA,NA,NA,NA,NA
11281,1411,7,NA,NA,1,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,2,NA,NA,NA,NA,NA
599,164,7,NA,NA,5,2,NA,FALSE,NA,100,60,37,33,38,NA,NA,NA,115,NA,NA,10,Yfirlit: 0552  Smáreitur: 0550  Jarðvegssýni: 0551  Auka: ,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
600,164,7,NA,NA,6,2,NA,FALSE,NA,100,51,41,43,51,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
601,164,7,NA,NA,7,2,NA,FALSE,NA,100,29,41,33,39,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
602,164,7,NA,NA,8,2,NA,FALSE,NA,100,41,46,35,40,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,2,NA,NA,NA,NA,NA
11282,1411,7,NA,NA,2,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:41Z,NA,NA,2,NA,NA,NA,NA,NA
11283,1411,7,NA,NA,3,2,NA,FALSE,NA,100,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:42Z,NA,NA,3,NA,NA,NA,NA,NA
11284,1411,7,NA,NA,4,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:42Z,NA,NA,3,NA,NA,NA,NA,NA
11285,1411,7,NA,NA,5,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,7,NA,NA,kjartan,2015-02-10T13:25:42Z,NA,NA,3,NA,NA,NA,NA,NA
11286,1411,7,NA,NA,6,2,NA,FALSE,NA,99,5,NA,NA,NA,NA,NA,NA,115,NA,NA,7,NA,NA,kjartan,2015-02-10T13:25:42Z,NA,NA,3,NA,NA,NA,NA,NA
11287,1411,7,NA,NA,7,2,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:42Z,NA,NA,3,NA,NA,NA,NA,NA
11288,1411,7,NA,NA,8,2,NA,FALSE,NA,99,5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2015-02-10T13:25:42Z,NA,NA,4,NA,NA,NA,NA,NA
613,166,7,NA,NA,1,2,NA,FALSE,NA,100,18,24,18,30,NA,NA,NA,115,NA,NA,10,Yfirlit: 0565  Smáreitur: 0563  Jarðvegssýni: 0564  Auka: ,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
614,166,7,NA,NA,2,2,NA,FALSE,NA,100,20,33,27,24,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
615,166,7,NA,NA,3,2,NA,FALSE,NA,100,10,8,10,24,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
616,166,7,NA,NA,4,2,NA,FALSE,NA,97,33,39,15,19,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:32Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
617,166,7,NA,NA,5,2,NA,FALSE,NA,100,42,39,25,42,NA,NA,NA,115,NA,NA,10,Yfirlit: 0567  Smáreitur: 0565  Jarðvegssýni: 0566  Auka: ,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
618,166,7,NA,NA,6,2,NA,FALSE,NA,100,43,37,42,35,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
619,166,7,NA,NA,7,2,NA,FALSE,NA,100,23,20,21,16,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
620,166,7,NA,NA,8,2,NA,FALSE,NA,100,23,17,25,24,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,4,NA,NA,NA,NA,NA
622,167,7,NA,NA,1,2,NA,FALSE,NA,100,13,13,16,20,NA,NA,NA,100,NA,NA,10,Yfirlit: 0568  Smáreitur: 0569  Jarðvegssýni: 0570  Auka: ,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,1,NA,NA,NA,NA,NA
623,167,7,NA,NA,2,2,NA,FALSE,NA,100,26,26,16,23,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,1,NA,NA,NA,NA,NA
624,167,7,NA,NA,3,2,NA,FALSE,NA,100,21,15,22,18,NA,NA,NA,100,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,1,NA,NA,NA,NA,NA
625,167,7,NA,NA,4,2,NA,FALSE,NA,100,23,20,13,18,NA,NA,NA,105,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,1,NA,NA,NA,NA,NA
626,167,7,NA,NA,5,2,NA,FALSE,NA,95,9,21,22,25,NA,NA,NA,105,NA,NA,10,Yfirlit: 0573  Smáreitur: 0571  Jarðvegssýni: 0572  Auka: ,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,1,NA,NA,NA,NA,NA
627,167,7,NA,NA,6,2,NA,FALSE,NA,100,23,20,13,15,NA,NA,NA,115,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,1,NA,NA,NA,NA,NA
193,81,24,NA,NA,1,2,NA,FALSE,NA,100,3,2,4,3,NA,NA,NA,20,37.2,37.3,10,yfirlit(421);Smáreitur(427),NA,kjartan,2014-02-21T02:56:54Z,kjartan,2014-06-11T14:47:18Z,3,NA,NA,NA,NA,NA
17805,2129,24,NA,NA,0,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elly,2016-08-13T00:37:25Z,NA,NA,NA,NA,NA,NA,NA,NA
628,167,7,NA,NA,7,2,NA,FALSE,NA,100,20,16,16,16,NA,NA,NA,100,NA,NA,10,NA,NA,kjartan,2014-05-22T15:32:33Z,kjartan,2014-06-11T14:47:18Z,1,NA,NA,NA,NA,NA
